Time,Interval Start,Interval End,Load,Location,Estimated_Temperature_F
2026-06-24 03:00:00,2026-06-24 03:00:00-04:00,2026-06-24 03:05:00-04:00,10419.743,ISO-NE System Total,66.23872603556484
2026-06-24 03:05:00,2026-06-24 03:05:00-04:00,2026-06-24 03:10:00-04:00,10431.806,ISO-NE System Total,66.24683384893817
2026-06-24 03:10:00,2026-06-24 03:10:00-04:00,2026-06-24 03:15:00-04:00,10412.453,ISO-NE System Total,66.23382626274784
2026-06-24 03:15:00,2026-06-24 03:15:00-04:00,2026-06-24 03:20:00-04:00,10402.347,ISO-NE System Total,66.22703379305118
2026-06-24 03:20:00,2026-06-24 03:20:00-04:00,2026-06-24 03:25:00-04:00,10394.23,ISO-NE System Total,66.22157817495027
2026-06-24 03:25:00,2026-06-24 03:25:00-04:00,2026-06-24 03:30:00-04:00,10372.181,ISO-NE System Total,66.20675854657686
2026-06-24 03:30:00,2026-06-24 03:30:00-04:00,2026-06-24 03:35:00-04:00,10357.958,ISO-NE System Total,66.19719894866518
2026-06-24 03:35:00,2026-06-24 03:35:00-04:00,2026-06-24 03:40:00-04:00,10372.467,ISO-NE System Total,66.20695077360371
2026-06-24 03:40:00,2026-06-24 03:40:00-04:00,2026-06-24 03:45:00-04:00,10321.518,ISO-NE System Total,66.17270680580486
2026-06-24 03:45:00,2026-06-24 03:45:00-04:00,2026-06-24 03:50:00-04:00,10335.774,ISO-NE System Total,66.18228858375812
2026-06-24 03:50:00,2026-06-24 03:50:00-04:00,2026-06-24 03:55:00-04:00,10330.884,ISO-NE System Total,66.17900190487264
2026-06-24 03:55:00,2026-06-24 03:55:00-04:00,2026-06-24 04:00:00-04:00,10336.499,ISO-NE System Total,66.18277587254994
2026-06-24 04:00:00,2026-06-24 04:00:00-04:00,2026-06-24 04:05:00-04:00,10339.122,ISO-NE System Total,67.84139309928497
2026-06-24 04:05:00,2026-06-24 04:05:00-04:00,2026-06-24 04:10:00-04:00,10401.798,ISO-NE System Total,67.88351904730672
2026-06-24 04:10:00,2026-06-24 04:10:00-04:00,2026-06-24 04:15:00-04:00,10406.228,ISO-NE System Total,67.88649654985532
2026-06-24 04:15:00,2026-06-24 04:15:00-04:00,2026-06-24 04:20:00-04:00,10423.864,ISO-NE System Total,67.89835010176215
2026-06-24 04:20:00,2026-06-24 04:20:00-04:00,2026-06-24 04:25:00-04:00,10418.88,ISO-NE System Total,67.89500024336435
2026-06-24 04:25:00,2026-06-24 04:25:00-04:00,2026-06-24 04:30:00-04:00,10433.075,ISO-NE System Total,67.90454102184684
2026-06-24 04:30:00,2026-06-24 04:30:00-04:00,2026-06-24 04:35:00-04:00,10439.802,ISO-NE System Total,67.9090623897124
2026-06-24 04:35:00,2026-06-24 04:35:00-04:00,2026-06-24 04:40:00-04:00,10472.025,ISO-NE System Total,67.93072019211053
2026-06-24 04:40:00,2026-06-24 04:40:00-04:00,2026-06-24 04:45:00-04:00,10500.668,ISO-NE System Total,67.9499717960608
2026-06-24 04:45:00,2026-06-24 04:45:00-04:00,2026-06-24 04:50:00-04:00,10516.702,ISO-NE System Total,67.96074860776831
2026-06-24 04:50:00,2026-06-24 04:50:00-04:00,2026-06-24 04:55:00-04:00,10571.254,ISO-NE System Total,67.99741423283184
2026-06-24 04:55:00,2026-06-24 04:55:00-04:00,2026-06-24 05:00:00-04:00,10566.116,ISO-NE System Total,67.99396086757345
2026-06-24 05:00:00,2026-06-24 05:00:00-04:00,2026-06-24 05:05:00-04:00,10632.514,ISO-NE System Total,69.96803609461384
2026-06-24 05:05:00,2026-06-24 05:05:00-04:00,2026-06-24 05:10:00-04:00,10710.248,ISO-NE System Total,70.02028286281094
2026-06-24 05:10:00,2026-06-24 05:10:00-04:00,2026-06-24 05:15:00-04:00,10782.469,ISO-NE System Total,70.06882421982286
2026-06-24 05:15:00,2026-06-24 05:15:00-04:00,2026-06-24 05:20:00-04:00,10814.748,ISO-NE System Total,70.09051966107938
2026-06-24 05:20:00,2026-06-24 05:20:00-04:00,2026-06-24 05:25:00-04:00,10826.021,ISO-NE System Total,70.09809649770023
2026-06-24 05:25:00,2026-06-24 05:25:00-04:00,2026-06-24 05:30:00-04:00,10885.782,ISO-NE System Total,70.13826320871766
2026-06-24 05:30:00,2026-06-24 05:30:00-04:00,2026-06-24 05:35:00-04:00,10880.836,ISO-NE System Total,70.13493889097376
2026-06-24 05:35:00,2026-06-24 05:35:00-04:00,2026-06-24 05:40:00-04:00,10886.606,ISO-NE System Total,70.13881703763414
2026-06-24 05:40:00,2026-06-24 05:40:00-04:00,2026-06-24 05:45:00-04:00,10907.209,ISO-NE System Total,70.15266477691381
2026-06-24 05:45:00,2026-06-24 05:45:00-04:00,2026-06-24 05:50:00-04:00,10970.273,ISO-NE System Total,70.19505150845447
2026-06-24 05:50:00,2026-06-24 05:50:00-04:00,2026-06-24 05:55:00-04:00,11020.173,ISO-NE System Total,70.22859041978074
2026-06-24 05:55:00,2026-06-24 05:55:00-04:00,2026-06-24 06:00:00-04:00,11045.671,ISO-NE System Total,70.24572819855825
2026-06-24 06:00:00,2026-06-24 06:00:00-04:00,2026-06-24 06:05:00-04:00,11153.886,ISO-NE System Total,72.38901429262835
2026-06-24 06:05:00,2026-06-24 06:05:00-04:00,2026-06-24 06:10:00-04:00,11313.452,ISO-NE System Total,72.49626218691066
2026-06-24 06:10:00,2026-06-24 06:10:00-04:00,2026-06-24 06:15:00-04:00,11420.168,ISO-NE System Total,72.56798840857586
2026-06-24 06:15:00,2026-06-24 06:15:00-04:00,2026-06-24 06:20:00-04:00,11450.991,ISO-NE System Total,72.58870523951393
2026-06-24 06:20:00,2026-06-24 06:20:00-04:00,2026-06-24 06:25:00-04:00,11506.746,ISO-NE System Total,72.62617942791064
2026-06-24 06:25:00,2026-06-24 06:25:00-04:00,2026-06-24 06:30:00-04:00,11537.028,ISO-NE System Total,72.64653264059164
2026-06-24 06:30:00,2026-06-24 06:30:00-04:00,2026-06-24 06:35:00-04:00,11546.563,ISO-NE System Total,72.65294132835709
2026-06-24 06:35:00,2026-06-24 06:35:00-04:00,2026-06-24 06:40:00-04:00,11580.212,ISO-NE System Total,72.67555757739952
2026-06-24 06:40:00,2026-06-24 06:40:00-04:00,2026-06-24 06:45:00-04:00,11631.986,ISO-NE System Total,72.71035604623732
2026-06-24 06:45:00,2026-06-24 06:45:00-04:00,2026-06-24 06:50:00-04:00,11638.0,ISO-NE System Total,72.71439819078073
2026-06-24 06:50:00,2026-06-24 06:50:00-04:00,2026-06-24 06:55:00-04:00,11637.334,ISO-NE System Total,72.71395055721473
2026-06-24 06:55:00,2026-06-24 06:55:00-04:00,2026-06-24 07:00:00-04:00,11648.207,ISO-NE System Total,72.721258544847
2026-06-24 07:00:00,2026-06-24 07:00:00-04:00,2026-06-24 07:05:00-04:00,11696.041,ISO-NE System Total,74.82396121196737
2026-06-24 07:05:00,2026-06-24 07:05:00-04:00,2026-06-24 07:10:00-04:00,11798.846,ISO-NE System Total,74.89305876264669
2026-06-24 07:10:00,2026-06-24 07:10:00-04:00,2026-06-24 07:15:00-04:00,11828.525,ISO-NE System Total,74.9130066854774
2026-06-24 07:15:00,2026-06-24 07:15:00-04:00,2026-06-24 07:20:00-04:00,11838.066,ISO-NE System Total,74.91941940597766
2026-06-24 07:20:00,2026-06-24 07:20:00-04:00,2026-06-24 07:25:00-04:00,11816.015,ISO-NE System Total,74.90459843335933
2026-06-24 07:25:00,2026-06-24 07:25:00-04:00,2026-06-24 07:30:00-04:00,11802.213,ISO-NE System Total,74.89532179900812
2026-06-24 07:30:00,2026-06-24 07:30:00-04:00,2026-06-24 07:35:00-04:00,11753.152,ISO-NE System Total,74.8623467984354
2026-06-24 07:35:00,2026-06-24 07:35:00-04:00,2026-06-24 07:40:00-04:00,11709.046,ISO-NE System Total,74.83270216470882
2026-06-24 07:40:00,2026-06-24 07:40:00-04:00,2026-06-24 07:45:00-04:00,11657.054,ISO-NE System Total,74.79775717317224
2026-06-24 07:45:00,2026-06-24 07:45:00-04:00,2026-06-24 07:50:00-04:00,11545.776,ISO-NE System Total,74.72296472879222
2026-06-24 07:50:00,2026-06-24 07:50:00-04:00,2026-06-24 07:55:00-04:00,11558.535,ISO-NE System Total,74.73154033940568
2026-06-24 07:55:00,2026-06-24 07:55:00-04:00,2026-06-24 08:00:00-04:00,11584.5,ISO-NE System Total,74.74899199937735
2026-06-24 08:00:00,2026-06-24 08:00:00-04:00,2026-06-24 08:05:00-04:00,11560.442,ISO-NE System Total,76.6622697161386
2026-06-24 08:05:00,2026-06-24 08:05:00-04:00,2026-06-24 08:10:00-04:00,11540.38,ISO-NE System Total,76.648785595116
2026-06-24 08:10:00,2026-06-24 08:10:00-04:00,2026-06-24 08:15:00-04:00,11485.732,ISO-NE System Total,76.6120554462952
2026-06-24 08:15:00,2026-06-24 08:15:00-04:00,2026-06-24 08:20:00-04:00,11482.675,ISO-NE System Total,76.61000076789992
2026-06-24 08:20:00,2026-06-24 08:20:00-04:00,2026-06-24 08:25:00-04:00,11361.032,ISO-NE System Total,76.52824177410311
2026-06-24 08:25:00,2026-06-24 08:25:00-04:00,2026-06-24 08:30:00-04:00,11283.539,ISO-NE System Total,76.47615698742162
2026-06-24 08:30:00,2026-06-24 08:30:00-04:00,2026-06-24 08:35:00-04:00,11225.446,ISO-NE System Total,76.43711137668662
2026-06-24 08:35:00,2026-06-24 08:35:00-04:00,2026-06-24 08:40:00-04:00,11153.006,ISO-NE System Total,76.38842282485345
2026-06-24 08:40:00,2026-06-24 08:40:00-04:00,2026-06-24 08:45:00-04:00,11016.479,ISO-NE System Total,76.2966599601913
2026-06-24 08:45:00,2026-06-24 08:45:00-04:00,2026-06-24 08:50:00-04:00,10967.255,ISO-NE System Total,76.26357540365575
2026-06-24 08:50:00,2026-06-24 08:50:00-04:00,2026-06-24 08:55:00-04:00,10864.646,ISO-NE System Total,76.19460958898087
2026-06-24 08:55:00,2026-06-24 08:55:00-04:00,2026-06-24 09:00:00-04:00,10750.595,ISO-NE System Total,76.11795334898744
2026-06-24 09:00:00,2026-06-24 09:00:00-04:00,2026-06-24 09:05:00-04:00,10729.584,ISO-NE System Total,77.7606856332318
2026-06-24 09:05:00,2026-06-24 09:05:00-04:00,2026-06-24 09:10:00-04:00,10695.768,ISO-NE System Total,77.73795713973664
2026-06-24 09:10:00,2026-06-24 09:10:00-04:00,2026-06-24 09:15:00-04:00,10639.825,ISO-NE System Total,77.70035659231529
2026-06-24 09:15:00,2026-06-24 09:15:00-04:00,2026-06-24 09:20:00-04:00,10615.491,ISO-NE System Total,77.68400116409457
2026-06-24 09:20:00,2026-06-24 09:20:00-04:00,2026-06-24 09:25:00-04:00,10507.027,ISO-NE System Total,77.61110007234925
2026-06-24 09:25:00,2026-06-24 09:25:00-04:00,2026-06-24 09:30:00-04:00,10491.854,ISO-NE System Total,77.60090195808965
2026-06-24 09:30:00,2026-06-24 09:30:00-04:00,2026-06-24 09:35:00-04:00,10440.158,ISO-NE System Total,77.56615591480463
2026-06-24 09:35:00,2026-06-24 09:35:00-04:00,2026-06-24 09:40:00-04:00,10445.617,ISO-NE System Total,77.56982503137637
2026-06-24 09:40:00,2026-06-24 09:40:00-04:00,2026-06-24 09:45:00-04:00,10387.51,ISO-NE System Total,77.53077001092677
2026-06-24 09:45:00,2026-06-24 09:45:00-04:00,2026-06-24 09:50:00-04:00,10409.477,ISO-NE System Total,77.54553452525751
2026-06-24 09:50:00,2026-06-24 09:50:00-04:00,2026-06-24 09:55:00-04:00,10392.552,ISO-NE System Total,77.53415885242791
2026-06-24 09:55:00,2026-06-24 09:55:00-04:00,2026-06-24 10:00:00-04:00,10372.676,ISO-NE System Total,77.520799746185
2026-06-24 10:00:00,2026-06-24 10:00:00-04:00,2026-06-24 10:05:00-04:00,10447.511,ISO-NE System Total,78.84244701212047
2026-06-24 10:05:00,2026-06-24 10:05:00-04:00,2026-06-24 10:10:00-04:00,10420.658,ISO-NE System Total,78.82439850739414
2026-06-24 10:10:00,2026-06-24 10:10:00-04:00,2026-06-24 10:15:00-04:00,10426.202,ISO-NE System Total,78.82812475437595
2026-06-24 10:15:00,2026-06-24 10:15:00-04:00,2026-06-24 10:20:00-04:00,10401.495,ISO-NE System Total,78.81151862447338
2026-06-24 10:20:00,2026-06-24 10:20:00-04:00,2026-06-24 10:25:00-04:00,10382.84,ISO-NE System Total,78.79898017976814
2026-06-24 10:25:00,2026-06-24 10:25:00-04:00,2026-06-24 10:30:00-04:00,10425.624,ISO-NE System Total,78.82773626758744
2026-06-24 10:30:00,2026-06-24 10:30:00-04:00,2026-06-24 10:35:00-04:00,10395.311,ISO-NE System Total,78.80736221910982
2026-06-24 10:35:00,2026-06-24 10:35:00-04:00,2026-06-24 10:40:00-04:00,10396.935,ISO-NE System Total,78.8084537460035
2026-06-24 10:40:00,2026-06-24 10:40:00-04:00,2026-06-24 10:45:00-04:00,10429.213,ISO-NE System Total,78.83014851513754
2026-06-24 10:45:00,2026-06-24 10:45:00-04:00,2026-06-24 10:50:00-04:00,10403.568,ISO-NE System Total,78.81291193435673
2026-06-24 10:50:00,2026-06-24 10:50:00-04:00,2026-06-24 10:55:00-04:00,10450.064,ISO-NE System Total,78.84416294079013
2026-06-24 10:55:00,2026-06-24 10:55:00-04:00,2026-06-24 11:00:00-04:00,10435.672,ISO-NE System Total,78.83448975418075
2026-06-24 11:00:00,2026-06-24 11:00:00-04:00,2026-06-24 11:05:00-04:00,10493.557,ISO-NE System Total,79.67259894347872
2026-06-24 11:05:00,2026-06-24 11:05:00-04:00,2026-06-24 11:10:00-04:00,10540.94,ISO-NE System Total,79.7044461225443
2026-06-24 11:10:00,2026-06-24 11:10:00-04:00,2026-06-24 11:15:00-04:00,10549.911,ISO-NE System Total,79.71047573323584
2026-06-24 11:15:00,2026-06-24 11:15:00-04:00,2026-06-24 11:20:00-04:00,10575.509,ISO-NE System Total,79.7276807242605
2026-06-24 11:20:00,2026-06-24 11:20:00-04:00,2026-06-24 11:25:00-04:00,10609.6,ISO-NE System Total,79.75059405143531
2026-06-24 11:25:00,2026-06-24 11:25:00-04:00,2026-06-24 11:30:00-04:00,10679.629,ISO-NE System Total,79.79766211598977
2026-06-24 11:30:00,2026-06-24 11:30:00-04:00,2026-06-24 11:35:00-04:00,10696.683,ISO-NE System Total,79.80912449261818
2026-06-24 11:35:00,2026-06-24 11:35:00-04:00,2026-06-24 11:40:00-04:00,10788.813,ISO-NE System Total,79.87104713591455
2026-06-24 11:40:00,2026-06-24 11:40:00-04:00,2026-06-24 11:45:00-04:00,10860.768,ISO-NE System Total,79.91940970834905
2026-06-24 11:45:00,2026-06-24 11:45:00-04:00,2026-06-24 11:50:00-04:00,10888.042,ISO-NE System Total,79.93774117663588
2026-06-24 11:50:00,2026-06-24 11:50:00-04:00,2026-06-24 11:55:00-04:00,10973.571,ISO-NE System Total,79.99522713949808
2026-06-24 11:55:00,2026-06-24 11:55:00-04:00,2026-06-24 12:00:00-04:00,11031.217,ISO-NE System Total,80.03397231148834
2026-06-24 12:00:00,2026-06-24 12:00:00-04:00,2026-06-24 12:05:00-04:00,10995.196,ISO-NE System Total,80.28235517763105
2026-06-24 12:05:00,2026-06-24 12:05:00-04:00,2026-06-24 12:10:00-04:00,11023.709,ISO-NE System Total,80.30151940566002
2026-06-24 12:10:00,2026-06-24 12:10:00-04:00,2026-06-24 12:15:00-04:00,11080.033,ISO-NE System Total,80.339376031743
2026-06-24 12:15:00,2026-06-24 12:15:00-04:00,2026-06-24 12:20:00-04:00,11117.891,ISO-NE System Total,80.36482124426784
2026-06-24 12:20:00,2026-06-24 12:20:00-04:00,2026-06-24 12:25:00-04:00,11132.029,ISO-NE System Total,80.37432371176946
2026-06-24 12:25:00,2026-06-24 12:25:00-04:00,2026-06-24 12:30:00-04:00,11133.647,ISO-NE System Total,80.3754112059283
2026-06-24 12:30:00,2026-06-24 12:30:00-04:00,2026-06-24 12:35:00-04:00,11210.45,ISO-NE System Total,80.42703222810448
2026-06-24 12:35:00,2026-06-24 12:35:00-04:00,2026-06-24 12:40:00-04:00,11287.474,ISO-NE System Total,80.47880178934685
2026-06-24 12:40:00,2026-06-24 12:40:00-04:00,2026-06-24 12:45:00-04:00,11396.649,ISO-NE System Total,80.55218076016939
2026-06-24 12:45:00,2026-06-24 12:45:00-04:00,2026-06-24 12:50:00-04:00,11462.158,ISO-NE System Total,80.5962108311528
2026-06-24 12:50:00,2026-06-24 12:50:00-04:00,2026-06-24 12:55:00-04:00,11505.155,ISO-NE System Total,80.62511008105854
2026-06-24 12:55:00,2026-06-24 12:55:00-04:00,2026-06-24 13:00:00-04:00,11568.89,ISO-NE System Total,80.66794780677756
2026-06-24 13:00:00,2026-06-24 13:00:00-04:00,2026-06-24 13:05:00-04:00,11675.666,ISO-NE System Total,80.4671209661036
2026-06-24 13:05:00,2026-06-24 13:05:00-04:00,2026-06-24 13:10:00-04:00,11731.784,ISO-NE System Total,80.50483913495745
2026-06-24 13:10:00,2026-06-24 13:10:00-04:00,2026-06-24 13:15:00-04:00,11749.745,ISO-NE System Total,80.5169111266675
2026-06-24 13:15:00,2026-06-24 13:15:00-04:00,2026-06-24 13:20:00-04:00,11822.459,ISO-NE System Total,80.56578384005783
2026-06-24 13:20:00,2026-06-24 13:20:00-04:00,2026-06-24 13:25:00-04:00,11883.759,ISO-NE System Total,80.60698494755884
2026-06-24 13:25:00,2026-06-24 13:25:00-04:00,2026-06-24 13:30:00-04:00,11874.474,ISO-NE System Total,80.60074429041126
2026-06-24 13:30:00,2026-06-24 13:30:00-04:00,2026-06-24 13:35:00-04:00,11877.777,ISO-NE System Total,80.60296431093452
2026-06-24 13:35:00,2026-06-24 13:35:00-04:00,2026-06-24 13:40:00-04:00,11969.529,ISO-NE System Total,80.66463289193668
2026-06-24 13:40:00,2026-06-24 13:40:00-04:00,2026-06-24 13:45:00-04:00,12002.516,ISO-NE System Total,80.686804195903
2026-06-24 13:45:00,2026-06-24 13:45:00-04:00,2026-06-24 13:50:00-04:00,12008.618,ISO-NE System Total,80.6909054872239
2026-06-24 13:50:00,2026-06-24 13:50:00-04:00,2026-06-24 13:55:00-04:00,12048.385,ISO-NE System Total,80.71763378154678
2026-06-24 13:55:00,2026-06-24 13:55:00-04:00,2026-06-24 14:00:00-04:00,12113.725,ISO-NE System Total,80.76155026383252
2026-06-24 14:00:00,2026-06-24 14:00:00-04:00,2026-06-24 14:05:00-04:00,12209.497,ISO-NE System Total,80.02671739713294
2026-06-24 14:05:00,2026-06-24 14:05:00-04:00,2026-06-24 14:10:00-04:00,12208.118,ISO-NE System Total,80.02579054024478
2026-06-24 14:10:00,2026-06-24 14:10:00-04:00,2026-06-24 14:15:00-04:00,12189.94,ISO-NE System Total,80.01357269795844
2026-06-24 14:15:00,2026-06-24 14:15:00-04:00,2026-06-24 14:20:00-04:00,12307.323,ISO-NE System Total,80.0924684500268
2026-06-24 14:20:00,2026-06-24 14:20:00-04:00,2026-06-24 14:25:00-04:00,12294.892,ISO-NE System Total,80.08411329558398
2026-06-24 14:25:00,2026-06-24 14:25:00-04:00,2026-06-24 14:30:00-04:00,12358.398,ISO-NE System Total,80.12679710525704
2026-06-24 14:30:00,2026-06-24 14:30:00-04:00,2026-06-24 14:35:00-04:00,12350.705,ISO-NE System Total,80.12162646708403
2026-06-24 14:35:00,2026-06-24 14:35:00-04:00,2026-06-24 14:40:00-04:00,12353.33,ISO-NE System Total,80.12339078857164
2026-06-24 14:40:00,2026-06-24 14:40:00-04:00,2026-06-24 14:45:00-04:00,12460.481,ISO-NE System Total,80.19540938351193
2026-06-24 14:45:00,2026-06-24 14:45:00-04:00,2026-06-24 14:50:00-04:00,12518.539,ISO-NE System Total,80.23443146996044
2026-06-24 14:50:00,2026-06-24 14:50:00-04:00,2026-06-24 14:55:00-04:00,12620.17,ISO-NE System Total,80.30273994885823
2026-06-24 14:55:00,2026-06-24 14:55:00-04:00,2026-06-24 15:00:00-04:00,12672.286,ISO-NE System Total,80.33776828358127
2026-06-24 15:00:00,2026-06-24 15:00:00-04:00,2026-06-24 15:05:00-04:00,12717.036,ISO-NE System Total,79.09649678339635
2026-06-24 15:05:00,2026-06-24 15:05:00-04:00,2026-06-24 15:10:00-04:00,12807.782,ISO-NE System Total,79.15748920919219
2026-06-24 15:10:00,2026-06-24 15:10:00-04:00,2026-06-24 15:15:00-04:00,12775.501,ISO-NE System Total,79.13579242369073
2026-06-24 15:15:00,2026-06-24 15:15:00-04:00,2026-06-24 15:20:00-04:00,12875.805,ISO-NE System Total,79.20320899606888
2026-06-24 15:20:00,2026-06-24 15:20:00-04:00,2026-06-24 15:25:00-04:00,12847.052,ISO-NE System Total,79.18388345864676
2026-06-24 15:25:00,2026-06-24 15:25:00-04:00,2026-06-24 15:30:00-04:00,12970.077,ISO-NE System Total,79.26657132569915
2026-06-24 15:30:00,2026-06-24 15:30:00-04:00,2026-06-24 15:35:00-04:00,13053.79,ISO-NE System Total,79.32283671415317
2026-06-24 15:35:00,2026-06-24 15:35:00-04:00,2026-06-24 15:40:00-04:00,13115.992,ISO-NE System Total,79.36464407612343
2026-06-24 15:40:00,2026-06-24 15:40:00-04:00,2026-06-24 15:45:00-04:00,13173.693,ISO-NE System Total,79.40342621484962
2026-06-24 15:45:00,2026-06-24 15:45:00-04:00,2026-06-24 15:50:00-04:00,13261.175,ISO-NE System Total,79.46222483289861
2026-06-24 15:50:00,2026-06-24 15:50:00-04:00,2026-06-24 15:55:00-04:00,13384.405,ISO-NE System Total,79.54505048505764
2026-06-24 15:55:00,2026-06-24 15:55:00-04:00,2026-06-24 16:00:00-04:00,13487.73,ISO-NE System Total,79.6144975394221
2026-06-24 16:00:00,2026-06-24 16:00:00-04:00,2026-06-24 16:05:00-04:00,13589.229,ISO-NE System Total,78.02586304866128
2026-06-24 16:05:00,2026-06-24 16:05:00-04:00,2026-06-24 16:10:00-04:00,13647.072,ISO-NE System Total,78.06474062877841
2026-06-24 16:10:00,2026-06-24 16:10:00-04:00,2026-06-24 16:15:00-04:00,13722.895,ISO-NE System Total,78.11570297093255
2026-06-24 16:15:00,2026-06-24 16:15:00-04:00,2026-06-24 16:20:00-04:00,13766.128,ISO-NE System Total,78.14476084174154
2026-06-24 16:20:00,2026-06-24 16:20:00-04:00,2026-06-24 16:25:00-04:00,13901.877,ISO-NE System Total,78.23600079512089
2026-06-24 16:25:00,2026-06-24 16:25:00-04:00,2026-06-24 16:30:00-04:00,14042.066,ISO-NE System Total,78.33022497227356
2026-06-24 16:30:00,2026-06-24 16:30:00-04:00,2026-06-24 16:35:00-04:00,14126.721,ISO-NE System Total,78.3871235000957
2026-06-24 16:35:00,2026-06-24 16:35:00-04:00,2026-06-24 16:40:00-04:00,14167.421,ISO-NE System Total,78.41447888468446
2026-06-24 16:40:00,2026-06-24 16:40:00-04:00,2026-06-24 16:45:00-04:00,14355.71,ISO-NE System Total,78.54103215271473
2026-06-24 16:45:00,2026-06-24 16:45:00-04:00,2026-06-24 16:50:00-04:00,14434.999,ISO-NE System Total,78.59432407135499
2026-06-24 16:50:00,2026-06-24 16:50:00-04:00,2026-06-24 16:55:00-04:00,14586.665,ISO-NE System Total,78.69626219811269
2026-06-24 16:55:00,2026-06-24 16:55:00-04:00,2026-06-24 17:00:00-04:00,14631.72,ISO-NE System Total,78.72654467606469
2026-06-24 17:00:00,2026-06-24 17:00:00-04:00,2026-06-24 17:05:00-04:00,14725.483,ISO-NE System Total,76.86011725617715
2026-06-24 17:05:00,2026-06-24 17:05:00-04:00,2026-06-24 17:10:00-04:00,14815.766,ISO-NE System Total,76.92079848926872
2026-06-24 17:10:00,2026-06-24 17:10:00-04:00,2026-06-24 17:15:00-04:00,14977.027,ISO-NE System Total,77.02918563114015
2026-06-24 17:15:00,2026-06-24 17:15:00-04:00,2026-06-24 17:20:00-04:00,15159.715,ISO-NE System Total,77.15197434120775
2026-06-24 17:20:00,2026-06-24 17:20:00-04:00,2026-06-24 17:25:00-04:00,15290.969,ISO-NE System Total,77.24019310407785
2026-06-24 17:25:00,2026-06-24 17:25:00-04:00,2026-06-24 17:30:00-04:00,15449.704,ISO-NE System Total,77.34688246458636
2026-06-24 17:30:00,2026-06-24 17:30:00-04:00,2026-06-24 17:35:00-04:00,15541.858,ISO-NE System Total,77.40882123882204
2026-06-24 17:35:00,2026-06-24 17:35:00-04:00,2026-06-24 17:40:00-04:00,15637.933,ISO-NE System Total,77.47339540526836
2026-06-24 17:40:00,2026-06-24 17:40:00-04:00,2026-06-24 17:45:00-04:00,15821.929,ISO-NE System Total,77.59706325152864
